kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
3247616,1,,3.47199,2.26281e-05,132.096,0.00387767,0.1089,30.74,7.375,1.668,54.25,4.674,13.7,1.056,0.6276,1650.0,510.0,,,6937.0,263.0,4.25,0.35,1.419,0.873
11911580,2,,359.032,0.0103813,415.494,0.0187904,1.0,0.0802,29.58,1.733,1065.0,255.3,21.29,7.234,6.168,300.0,79.9,,,6422.0,255.0,4.37,0.3,1.173,0.617
4474407,1,,2.99651,3.59452e-05,131.859,0.00717036,0.9177,0.08242,8.5,3.078,22.35,2.682,8.399,0.9416,0.09321,1870.0,520.0,,,6902.0,290.0,4.11,0.31,1.689,0.93
10918393,1,,0.624885,1.65621e-05,131.99,0.00573212,0.008345,1568.0,2.225,5.933,59.29,16.86,5.649,1.861,4.319,3740.0,809.0,,,6971.0,286.0,3.84,0.36,2.39,1.015
11152649,3,,0.502574,1.28998e-05,131.8,0.00142232,0.3186,8.706,1.195,0.2713,289.7,38.19,16.01,3.589,1.828,3840.0,1290.0,,,7440.0,315.0,4.06,0.38,2.05,1.362
9934208,1,,9.05849,2.78575e-07,137.338,2.45638e-05,0.09935,0.009807,4.157,0.002144,130000.0,42.81,3044.0,20.2,0.008319,547.0,32.5,,,4340.0,141.0,4.67,0.06,0.573,0.057
9291039,2,,3.79622,4.14625e-05,135.246,0.00729973,0.04809,79.02,8.696,2.838,20.07,1.807,11.28,0.8451,0.678,1630.0,314.0,,,6026.0,180.0,3.96,0.33,1.895,0.723
9305012,3,,1.12552,8.63061e-06,132.369,0.00175424,0.9031,0.3431,1.884,0.3798,123.1,12.66,12.27,3.452,0.8073,4090.0,644.0,,,9189.0,385.0,3.86,0.24,2.692,0.816
8314525,4,,6.70885,0.000207126,133.826,0.0229352,0.9085,0.05538,14.75,0.7671,451.0,40.27,12.58,5.058,0.3488,1630.0,435.0,,,7384.0,304.0,4.03,0.3,2.03,1.072
7836096,1,,15.9961,0.000108303,138.934,0.00613556,0.6849,4.292,1.678,0.5452,492.6,58.59,10.45,1.843,2.99,562.0,44.5,,,4948.0,201.0,4.58,0.09,0.78,0.106
6200810,1,,35.8761,0.000403658,147.486,0.00920821,0.1308,71.63,4.624,1.309,319.4,37.38,10.12,2.1,3.793,652.0,195.0,,,6495.0,236.0,4.38,0.34,1.168,0.695
7198734,1,,0.566732,6.36199e-05,131.736,0.0122602,0.9771,0.4235,0.8513,5.249,4.168,3.246,2.022,0.427,0.5632,3230.0,1120.0,,,7103.0,322.0,4.19,0.39,1.618,1.118
7915515,1,,0.595253,6.8139e-05,132.017,0.0155932,0.6992,1.627,1.535,0.8326,2.736,1.981,1.796,0.3266,0.1708,3340.0,931.0,,,7025.0,288.0,4.08,0.32,1.839,1.014
10779585,2,,1.34816,0.0,131.824,0.0,0.1,0.0,3.5,0.0,2021.0,0.0,-1.0,4.237,0.0,1700.0,0.0,,,6008.0,165.0,4.43,0.26,0.941,0.354
12470530,3,,8.20771,0.0,135.577,0.0,0.1,0.0,15.0,0.0,20910.0,0.0,-1.0,8.745,0.0,650.0,0.0,,,4859.0,153.0,4.64,0.06,0.621,0.064
5801571,1,,0.838598,5.80184e-07,132.314,9.23678e-05,0.9322,0.009648,1.036,0.02022,1695.0,19.5,181.8,4.686,0.08471,2010.0,409.0,,,6253.0,202.0,4.5,0.3,0.927,0.372
4474637,1,,3.88683,0.0,134.992,0.0,0.1,0.0,10.5,0.0,387000.0,0.0,-1.0,38.6,0.0,1160.0,0.0,,,5780.0,0.0,4.44,0.0,1.0,0.0
5181100,1,,13.5992,0.000387898,136.477,0.0232973,0.6766,1.197,22.0,1.689,88.44,9.041,9.608,1.03,0.302,825.0,206.0,,,6241.0,216.0,4.45,0.32,1.031,0.511
10394802,2,,178.267,0.00198288,229.761,0.00675127,0.7473,0.6784,5.121,0.9631,1616.0,140.9,11.25,3.404,1.139,252.0,18.5,,,4972.0,167.0,4.58,0.09,0.777,0.101
12470041,1,,14.6677,8.02362e-07,139.162,4.34982e-05,0.9761,0.01367,2.4,0.003686,29250.0,44.5,687.4,89.86,3.331,1550.0,281.0,,,7517.0,306.0,3.72,0.27,3.226,1.138
5807415,3,,0.734984,1.78416e-05,131.674,0.0260191,0.9018,0.3296,2.465,3.657,22.44,3.583,11.23,0.9285,0.2244,3110.0,974.0,,,7304.0,328.0,4.15,0.35,1.69,1.048
9092504,1,,0.96285,3.49499e-06,132.134,0.000825159,0.3084,5.863,1.464,0.05229,286.8,13.56,29.08,1.367,0.6031,1660.0,351.0,,,5693.0,178.0,4.57,0.28,0.802,0.335
8364119,2,,7.73588,0.0,134.208,0.0,0.1,0.0,3.5,0.0,276900.0,0.0,-1.0,35.01,0.0,803.0,0.0,,,5606.0,167.0,4.6,0.24,0.76,0.303
10030778,1,,29.4732,3.38855e-05,154.892,0.0009919,0.9986,0.09465,6.411,0.05743,14000.0,119.8,179.1,18.82,6.516,565.0,117.0,,,5838.0,194.0,4.53,0.29,0.897,0.365
4937435,2,,0.50573,1.25869e-05,131.674,0.00303273,0.8802,0.8545,1.675,3.57,156.0,22.93,11.79,4.933,2.759,5250.0,911.0,,,8018.0,316.0,3.66,0.27,3.43,1.16
3239945,4,,21.8039,0.0,139.065,0.0,0.1,0.0,3.5,0.0,1230.0,0.0,-1.0,2.398,0.0,477.0,0.0,,,4786.0,106.0,4.61,0.05,0.71,0.049
6793409,1,,3.96938,2.07206e-05,134.861,0.00308434,0.303,4.849,7.224,0.5751,56.03,4.432,13.35,1.318,0.3563,1790.0,525.0,,,7261.0,328.0,4.12,0.33,1.724,1.002
12208631,1,,53.3577,0.00045988,138.388,0.0074977,0.4927,4.864,6.177,1.292,846.9,44.24,19.07,2.8,1.95,476.0,99.9,,,5893.0,209.0,4.5,0.3,0.941,0.389
8081899,1,,4.16056,2.20783e-05,132.275,0.00366163,0.005968,1165.0,2.658,0.1269,64.9,5.088,13.81,0.6434,1.088,986.0,155.0,,,5492.0,151.0,4.58,0.21,0.812,0.252
8560840,1,,31.9736,0.000213485,133.863,0.00535569,0.972,0.02192,12.49,0.3416,1351.0,34.24,51.7,4.401,0.9214,445.0,26.0,,,4938.0,160.0,4.58,0.07,0.782,0.076
6949607,2,,8.98581,1.71988e-05,139.743,0.001563,0.93,0.01614,3.367,0.1273,811.2,18.36,48.19,2.553,0.08363,617.0,22.4,,,4640.0,93.0,4.62,0.04,0.696,0.042
6675060,1,,10.4433,1.46523e-06,133.628,0.000154749,0.666,0.004714,3.938,0.004059,150300.0,153.4,1411.0,43.44,0.2041,892.0,175.0,,,6137.0,219.0,4.42,0.27,1.005,0.387
6522750,3,,537.389,0.0,171.118,0.0,0.1,0.0,4.5,0.0,7697.0,0.0,-1.0,7.464,0.0,214.0,0.0,,,5747.0,159.0,4.47,0.28,0.853,0.382
8505670,1,,10.8485,9.18645e-06,139.26,0.00069775,0.6087,0.4717,3.017,0.1423,1677.0,20.26,89.42,2.505,0.3269,500.0,132.0,,,4208.0,1067.0,4.68,0.1,0.59,0.09
8827505,1,,442.225,0.00843956,528.08,0.0104625,0.1528,7.888,8.99,0.3644,177.7,33.15,5.919,104.8,55.38,1310.0,143.0,,,3742.0,104.0,0.8,0.03,84.55,17.84
3970117,2,,110.295,9.41689e-05,213.467,0.000693962,0.6929,0.006143,11.55,0.04469,26020.0,89.29,358.9,15.61,0.04612,364.0,75.5,,,5755.0,165.0,4.49,0.28,0.904,0.371
5209234,2,,0.573186,4.57074e-06,131.946,0.000881488,0.9,0.2216,1.399,0.4543,223.5,12.72,26.13,3.805,0.724,3380.0,772.0,,,6202.0,216.0,3.83,0.42,2.167,0.98
12154526,3,,1.72111,1.23154e-05,132.762,0.00297479,0.6395,1.494,1.675,0.1298,34.68,4.588,9.562,0.7139,0.2815,1600.0,175.0,,,5714.0,133.0,4.34,0.15,1.153,0.247
9304913,1,,0.559319,3.00066e-05,132.004,0.00586455,0.01064,1180.0,1.803,3.731,60.78,22.83,4.408,0.5676,1.675,1850.0,261.0,,,5432.0,209.0,4.6,0.15,0.737,0.2
9581589,1,,5.19195,5.1711e-05,134.576,0.00720817,0.1136,75.32,3.887,0.2203,61.44,7.203,9.472,0.811,1.368,1150.0,284.0,,,6297.0,196.0,4.45,0.31,1.031,0.506
3247396,1,,8.81111,1.67797e-05,136.457,0.0015565,0.9936,0.01855,4.746,0.08575,408.3,7.132,66.54,8.461,2.944,1400.0,156.0,,,6200.0,128.0,3.8,0.17,2.404,0.528
5645883,1,,1.96349,3.10634e-05,132.628,0.00880403,0.7196,1.908,8.812,17.23,19.57,2.025,10.1,1.559,0.7574,3240.0,550.0,,,8014.0,318.0,3.72,0.27,3.274,1.082
5219533,2,,0.549106,1.01777e-05,131.929,0.00128947,0.3006,5.626,1.599,0.4418,36.92,4.844,11.41,1.669,0.5327,4330.0,709.0,,,7657.0,321.0,3.87,0.22,2.684,0.851
8523871,3,,0.815771,0.0,131.863,0.0,0.1,0.0,3.0,0.0,133.7,0.0,-1.0,1.782,0.0,3270.0,0.0,,,8454.0,328.0,4.26,0.32,1.517,0.815
9630640,1,,3.66189,2.54682e-06,132.526,0.000423534,0.9928,0.04576,1.789,0.05898,749.6,14.82,66.57,7.529,4.893,1710.0,406.0,,,6793.0,227.0,4.1,0.26,1.589,0.748
3848665,1,,359.044,0.0191574,274.207,0.0420215,0.9815,0.4228,15.91,2.418,3842.0,413.8,11.93,7.501,20.52,181.0,10.6,,,4596.0,175.0,4.59,0.04,0.696,0.062
5511659,1,,8.52905,7.67671e-05,135.743,0.00722799,0.9765,0.01445,3.651,0.4005,346.6,53.8,11.61,2.34,0.3295,887.0,180.0,,,5915.0,171.0,4.48,0.28,0.931,0.374
4814502,1,,4.94331,1.12113e-05,135.575,0.00157822,0.07208,32.86,2.662,0.09007,142.1,6.759,22.34,2.279,1.14,1490.0,402.0,,,5759.0,176.0,3.85,0.48,1.916,1.026
3453494,2,,0.51548,1.95611e-05,131.661,0.00299176,0.01121,719.9,1.558,1.778,65.64,15.24,6.594,2.929,4.222,5130.0,422.0,,,7766.0,180.0,3.64,0.11,3.574,0.565
4845590,1,,1.24661,6.45123e-05,132.228,0.019548,0.6642,10.21,6.892,76.99,6.911,2.489,3.224,0.3978,0.8272,2260.0,679.0,,,6737.0,264.0,4.24,0.34,1.425,0.85
3635233,1,,3.74326,2.67689e-05,132.499,0.00475735,0.9017,0.1348,7.313,1.076,75.64,6.135,12.48,1.035,0.1443,1170.0,0.0028,,,5780.0,0.0,4.44,0.0,1.0,0.0
9205938,2,,199.671,0.00351074,131.598,0.01559,0.8455,0.6211,9.286,1.66,210.1,20.35,11.14,1.517,0.582,306.0,31.2,,,5678.0,116.0,4.41,0.14,0.921,0.184
5896439,1,,0.971673,1.04811e-05,132.106,0.00342306,0.2434,15.09,2.923,1.781,30.08,3.606,10.55,0.5954,0.4432,2080.0,520.0,,,6354.0,212.0,4.4,0.3,1.075,0.534
3348288,1,,3.09154,1.81422e-05,132.977,0.00306727,0.239,6.692,4.907,0.3429,17.79,2.139,8.9,0.6728,0.2085,1750.0,521.0,,,6774.0,205.0,4.17,0.33,1.574,0.93
3115435,1,,6.80902,7.87751e-05,133.322,0.00840103,0.9035,0.04791,15.17,1.292,41.91,3.325,12.8,1.486,0.08387,1600.0,318.0,,,6982.0,216.0,3.89,0.38,1.972,0.773
4636578,3,,11.1896,7.75845e-05,140.63,0.00534005,0.4571,5.602,5.194,0.3264,125.1,9.685,12.88,1.677,1.083,1040.0,131.0,,,6188.0,132.0,4.15,0.17,1.465,0.366
3217264,3,,55.3284,0.000414908,186.327,0.0058811,0.003441,1227.0,6.664,0.8095,397.3,20.42,19.98,1.826,2.062,436.0,35.4,,,5376.0,106.0,4.46,0.13,0.94,0.148
4644952,1,,6.94135,4.16568e-06,137.545,0.000450593,0.9062,0.02766,2.002,0.07675,860.9,10.85,88.36,3.119,0.1027,876.0,76.7,,,5527.0,110.0,4.49,0.13,0.88,0.15
7841640,2,,1.71671,1.28085e-05,131.779,0.00309135,0.4161,2.467,3.966,0.5094,24.31,2.489,11.0,0.7553,0.1688,2110.0,708.0,,,6888.0,252.0,4.22,0.37,1.492,0.998
6390080,2,,10.1621,0.000320712,135.803,0.0297456,0.08744,97.81,16.15,4.984,39.86,4.473,9.447,0.7336,1.332,941.0,167.0,,,5933.0,172.0,4.28,0.22,1.167,0.408
8396062,3,,1.30582,0.0,131.955,0.0,0.1,0.0,2.0,0.0,306.9,0.0,-1.0,3.337,0.0,2660.0,0.0,,,7141.0,311.0,4.05,0.28,1.878,0.934
8245197,1,,4.5528,4.78274e-05,132.251,0.0071357,0.02863,99.5,11.62,3.442,25.42,3.218,8.376,0.5787,0.3025,1300.0,389.0,,,6581.0,198.0,4.39,0.34,1.141,0.678
11260307,2,,0.685296,6.14593e-05,131.733,0.0117018,0.9786,0.1479,1.121,3.035,7.857,4.595,2.395,0.7224,0.4,3470.0,814.0,,,7377.0,307.0,4.02,0.26,1.989,0.918
5564597,1,,2.98197,2.17634e-05,134.203,0.00460822,0.4153,12.24,3.424,0.1889,216.9,26.88,8.7,1.203,1.81,1100.0,223.0,,,5492.0,191.0,4.58,0.27,0.812,0.323
8574840,1,,1.47595,8.4641e-06,131.605,0.00227051,0.7111,0.6846,2.767,0.2783,52.25,4.115,15.13,1.474,0.2523,2620.0,669.0,,,7345.0,320.0,4.06,0.29,1.898,0.955
5716101,2,,14.6984,0.000467465,134.228,0.0643821,0.09899,112.6,16.22,2.799,54.19,6.597,8.928,0.6926,1.534,768.0,141.0,,,6174.0,184.0,4.5,0.27,0.939,0.339
9533449,3,,4.08694,3.95071e-05,135.489,0.005618,0.3494,5.784,14.51,7.572,62.66,6.499,10.5,1.359,0.5341,1740.0,406.0,,,7051.0,304.0,4.08,0.25,1.679,0.77
5385548,2,,12.4253,0.000228057,133.978,0.0142616,0.9714,0.003868,19.0,0.2738,127.2,5.86,23.16,2.072,0.05624,1030.0,251.0,,,6381.0,210.0,4.16,0.25,1.423,0.689
9334490,2,,18.845,4.41209e-05,140.373,0.00194882,0.9428,0.006187,6.076,0.1063,2376.0,56.99,63.77,4.344,0.1233,552.0,73.8,,,5220.0,174.0,4.58,0.64,0.695,0.18
8758204,1,,159.388,0.00229178,226.934,0.0117781,0.2709,17.98,8.205,2.346,903.3,60.34,15.56,2.413,3.215,289.0,50.9,,,5418.0,171.0,4.58,0.23,0.812,0.282
12458437,3,,4.16456,3.81532e-05,134.565,0.00585552,0.00354,1141.0,12.21,6.699,42.17,4.728,10.87,0.8468,0.6351,1410.0,460.0,,,6616.0,262.0,4.33,0.38,1.298,0.839
2853320,2,,5.06548,0.000115246,132.02,0.0193613,0.9995,0.03749,5.806,2.014,74.21,6.341,12.76,4.731,7.871,2940.0,681.0,,,11096.0,411.0,3.96,0.29,3.019,1.379
6058875,1,,0.564933,0.0,131.786,0.0,0.1,0.0,1.5,0.0,262000.0,0.0,-1.0,27.68,0.0,1460.0,0.0,,,4745.0,166.0,4.72,0.04,0.536,0.036
8760767,1,,0.500172,1.39237e-05,131.955,0.00228398,0.1,63.12,1.625,1.825,14.67,2.764,8.691,0.6945,0.7662,3550.0,959.0,,,7089.0,270.0,4.08,0.3,1.787,0.955
9886361,3,,54.2811,0.000371063,140.718,0.00538616,0.7179,1.505,5.379,0.5373,150.1,9.894,15.74,1.972,0.8976,604.0,87.2,,,6170.0,147.0,4.19,0.19,1.499,0.427
2970836,2,,1.65936,2.29851e-05,132.951,0.0176767,0.6779,0.4195,9.4,4.83,32.44,2.725,13.82,0.7629,0.07792,1880.0,460.0,,,6328.0,192.0,4.25,0.26,1.259,0.61
2568971,1,,5.08857,2.13739e-05,134.059,0.00350781,0.9998,0.03274,4.612,0.2961,188.2,12.62,29.59,5.266,4.488,1790.0,480.0,,,7514.0,306.0,4.05,0.3,1.955,1.038
11760312,1,,0.929537,9.96177e-06,131.569,0.00152088,0.7026,0.6992,1.345,0.07321,63.47,8.228,9.029,1.238,0.2085,2670.0,990.0,,,7299.0,338.0,4.27,0.41,1.444,1.061
7622473,1,,40.2463,0.00119192,161.322,0.0372677,0.1072,9.761,4.13,0.2346,204.3,19.98,13.56,135.2,68.16,2800.0,553.0,,,3527.0,110.0,0.83,0.23,102.5,39.99
8507325,3,,0.764101,1.25391e-05,132.059,0.00244346,0.7058,1.013,1.729,0.3906,46.36,6.26,10.18,3.02,0.8888,4580.0,990.0,,,7336.0,289.0,3.51,0.36,4.131,1.755
3757407,3,,1.30083,1.43729e-05,131.616,0.00425104,0.8689,0.6219,3.254,2.718,27.42,3.21,9.945,0.8412,0.3136,2200.0,628.0,,,6709.0,226.0,4.25,0.32,1.408,0.797
6607447,1,,99.6443,0.000111069,183.592,0.000905753,0.9806,0.02479,5.222,0.06637,3273.0,29.38,153.1,10.83,1.952,464.0,144.0,,,6459.0,245.0,4.37,0.34,1.189,0.731
11656918,1,,62.1386,0.000199157,161.148,0.00278646,0.3032,7.021,4.164,0.5437,920.7,24.96,35.78,2.798,1.66,426.0,81.1,,,5576.0,157.0,4.51,0.28,0.929,0.35
7515336,1,,5.65688,5.02491e-05,131.576,0.0066515,0.8938,0.6176,3.617,0.2558,32.71,3.783,9.25,0.847,0.4822,1130.0,212.0,,,5633.0,156.0,4.2,0.24,1.25,0.463
7626425,1,,409.993,0.00965413,182.473,0.0219962,0.7879,0.5431,12.0,1.073,240.3,68.12,3.688,105.2,42.4,1180.0,170.0,,,3958.0,113.0,1.13,0.03,60.26,16.96
9278696,4,,0.651339,0.0,131.902,0.0,0.1,0.0,2.5,0.0,232.6,0.0,-1.0,2.883,0.0,3210.0,0.0,,,6942.0,324.0,4.08,0.34,1.87,1.114
10925104,3,,5.18856,7.16791e-06,134.986,0.000981331,0.00849,116.6,2.472,0.03916,328.6,7.923,44.29,1.213,0.4031,736.0,25.7,,,4599.0,97.0,4.62,0.04,0.7,0.039
5385269,1,,12.4242,0.000177661,141.651,0.0114753,0.6617,0.8929,17.36,0.5402,117.2,7.209,15.9,1.199,0.2726,823.0,191.0,,,5968.0,226.0,4.43,0.3,1.048,0.479
9946525,1,,51.8469,2.91021e-05,170.081,0.000461354,0.6928,0.01858,4.804,0.03737,9746.0,52.97,186.3,8.819,0.06951,416.0,64.0,,,5271.0,177.0,4.54,0.2,0.838,0.252
6962109,1,,17.1327,7.53288e-05,147.153,0.00377209,0.5057,5.59,3.113,0.7674,873.3,37.15,24.54,2.405,2.22,614.0,125.0,,,5489.0,195.0,4.57,0.26,0.798,0.321
8616873,1,,0.576076,0.0,131.805,0.0,0.1,0.0,1.5,0.0,14010.0,0.0,-1.0,9.66,0.0,1990.0,0.0,,,5684.0,161.0,4.56,0.27,0.819,0.332
4995948,1,,1.01467,1.32662e-05,131.921,0.00472046,0.8987,0.5448,3.097,5.935,15.4,1.836,9.676,0.868,0.3906,2610.0,526.0,,,6165.0,185.0,3.93,0.36,1.888,0.753
5991591,2,,4.13569,7.40443e-05,131.536,0.0120851,0.01155,459.4,15.04,17.54,17.56,1.942,10.17,1.489,1.292,2720.0,486.0,,,8615.0,372.0,3.74,0.26,3.501,1.214
4649305,2,,22.6517,0.000205123,140.563,0.010244,1.0,0.03767,16.81,0.7851,670.9,69.82,43.78,7.616,3.963,919.0,283.0,,,6977.0,278.0,4.2,0.34,1.559,0.952
7908893,1,,2.75333,2.28191e-05,132.301,0.00464236,0.8954,0.1129,7.773,2.231,52.45,6.361,8.703,0.8248,0.0957,1350.0,282.0,,,6089.0,182.0,4.47,0.29,0.972,0.402
7747091,1,,14.2673,0.000118418,133.963,0.00694872,0.3564,16.09,3.386,0.515,237.6,23.58,10.02,1.287,2.13,658.0,126.0,,,5475.0,166.0,4.57,0.27,0.837,0.316
4995948,2,,1.01472,1.03061e-05,132.402,0.00374952,0.6025,1.533,4.42,3.172,19.67,1.859,12.78,0.8764,0.2472,2610.0,526.0,,,6165.0,185.0,3.93,0.36,1.888,0.753
4669402,2,,8.49529,0.000151671,136.244,0.0145677,0.9808,0.004848,10.15,0.2587,118.8,8.367,15.62,1.556,0.07208,976.0,164.0,,,6007.0,170.0,4.33,0.23,1.06,0.351
4253413,1,,0.83078,4.33561e-06,131.963,0.000508602,0.3392,3.075,1.089,0.02508,418.6,25.1,21.86,8.312,1.908,4480.0,1030.0,,,7502.0,296.0,3.53,0.4,3.979,1.797
4952608,1,,0.591074,1.00714e-05,132.048,0.00131405,0.2969,5.081,1.708,0.4159,30.61,4.12,10.28,0.9827,0.2958,3230.0,766.0,,,6813.0,318.0,4.08,0.27,1.742,0.811
3337548,1,,2.97588,3.07324e-05,133.042,0.00677115,0.0001533,48830.0,4.133,0.6695,122.2,969.9,9.102,0.9084,1.625,1140.0,237.0,,,5481.0,179.0,4.51,0.26,0.835,0.345
9137728,1,,459.28,0.00633104,260.285,0.0112738,0.7808,12.82,2.899,8.749,712.1,151.4,6.876,2.64,12.76,239.0,48.5,,,6106.0,169.0,4.5,0.29,0.901,0.362
5648562,2,,1.00547,1.26164e-05,131.737,0.00227957,0.7002,1.304,3.415,2.092,86.71,14.78,7.347,2.689,0.8512,3230.0,625.0,,,6842.0,343.0,3.81,0.3,2.696,1.008
6871071,3,,3.28278,1.40913e-05,131.904,0.00275564,0.3419,6.857,3.242,0.1059,134.7,7.547,19.42,1.057,0.5647,1230.0,248.0,,,5975.0,168.0,4.48,0.28,0.9,0.361
3542574,1,,3.47142,0.0,133.745,0.0,0.1,0.0,3.5,0.0,2028000.0,0.0,-1.0,54.56,0.0,1200.0,0.0,,,5780.0,0.0,4.44,0.0,1.0,0.0
3846515,1,,0.888059,4.65494e-06,131.842,0.0012572,0.7013,0.6701,1.91,0.2286,73.73,4.387,21.68,1.033,0.1834,2160.0,575.0,,,6313.0,250.0,4.37,0.3,1.122,0.589
9001558,2,,0.737207,8.36283e-06,131.638,0.00229774,0.5112,4.107,1.826,0.6386,114.0,13.07,12.26,0.8657,0.6287,1720.0,303.0,,,5289.0,218.0,4.52,0.23,0.795,0.272
8780959,1,,2.61728,1.12168e-06,132.393,0.000337378,1.0,0.1547,6.211,4.443,3509.0,7630.0,432.1,14.49,0.7908,1690.0,418.0,,,6432.0,218.0,4.21,0.26,1.345,0.66
11706518,1,,6.93654,9.98011e-05,132.306,0.0107632,0.6929,0.9272,15.18,2.456,45.37,4.667,9.51,0.8439,0.1833,1190.0,244.0,,,6799.0,205.0,4.36,0.26,1.172,0.477
3233302,2,,2.12336,1.50516e-05,131.841,0.00379514,0.4771,2.586,8.036,3.91,26.98,2.01,15.71,0.7568,0.2243,1850.0,487.0,,,6471.0,200.0,4.19,0.28,1.415,0.739
7032132,1,,0.566793,1.0402e-05,131.794,0.00264947,0.0955,80.26,1.939,2.924,21.65,3.219,10.24,0.6999,1.061,2870.0,715.0,,,6210.0,195.0,4.11,0.26,1.498,0.739
12020329,1,,7.27505,4.32965e-06,133.619,0.00046455,0.6043,0.04857,7.533,0.04557,3055.0,12.17,250.2,4.972,0.06091,833.0,136.0,,,5485.0,161.0,4.56,0.24,0.867,0.278
9700145,1,,0.593156,6.35155e-06,131.672,0.00161737,0.09887,39.99,2.127,1.691,120.6,11.26,15.58,2.465,1.793,4010.0,723.0,,,7832.0,312.0,3.98,0.21,2.227,0.783
8823397,2,,1.5065,0.0,132.24,0.0,0.1,0.0,2.5,0.0,96530.0,0.0,-1.0,74.73,0.0,3250.0,0.0,,,8751.0,374.0,4.03,0.25,2.352,0.817
8611832,2,,45.3489,0.000379292,142.248,0.00681327,0.7322,1.709,4.758,0.5528,159.6,12.48,13.88,1.506,0.9362,532.0,43.1,,,5610.0,108.0,4.3,0.14,1.104,0.174
4064365,1,,8.95735,5.01651e-05,131.909,0.00423556,0.7001,0.717,5.391,0.1361,58.18,4.325,13.69,2.477,0.3159,2430.0,616.0,,,11096.0,411.0,3.96,0.3,3.019,1.514
9532424,1,,4.30906,1.53904e-05,134.711,0.00232771,0.9197,0.4919,1.493,0.5522,134.6,11.9,14.26,1.554,0.9197,1170.0,221.0,,,5754.0,165.0,4.35,0.24,1.097,0.409
2297728,2,,0.535446,2.29038e-05,131.683,0.00518478,0.9352,0.1881,1.483,1.925,12.27,3.711,4.49,0.6161,0.1737,3050.0,753.0,,,6634.0,191.0,4.16,0.27,1.459,0.716
10006096,1,,70.516,0.0,142.86,0.0,0.1,0.0,2.5,0.0,332200.0,0.0,-1.0,43.05,0.0,390.0,0.0,,,5511.0,183.0,4.53,0.26,0.789,0.335
7418507,3,,0.599909,1.90547e-05,131.746,0.00298053,0.7135,0.7523,1.747,0.5444,14.72,3.096,9.674,0.9055,0.1958,3470.0,768.0,,,6776.0,297.0,3.96,0.26,2.193,0.951
2849140,1,,11.8233,0.00017056,139.463,0.0113373,0.6652,2.728,8.043,0.8044,207.2,17.23,12.38,1.225,0.9312,705.0,111.0,,,5559.0,154.0,4.57,0.2,0.806,0.25
5185897,1,,4.08139,6.47595e-06,133.862,0.0010635,0.8998,0.1862,2.345,0.191,160.2,5.07,37.7,1.024,0.2339,762.0,27.8,,,4488.0,95.0,4.65,0.04,0.655,0.039
7200102,1,,14.6658,0.0,139.573,0.0,0.1,0.0,2.5,0.0,338700.0,0.0,-1.0,54.67,0.0,713.0,0.0,,,5385.0,170.0,4.37,0.27,1.002,0.409
10788461,3,,5.32319,5.0514e-05,133.147,0.0071337,0.5069,12.12,2.673,0.6363,315.8,32.63,11.05,2.365,4.707,1170.0,259.0,,,5678.0,184.0,4.21,0.23,1.303,0.573
6233483,1,,15.8734,5.43002e-06,143.86,0.000282812,0.9865,0.0155,7.957,0.01981,12040.0,22.43,652.1,19.26,1.207,830.0,154.0,,,6161.0,188.0,4.28,0.24,1.054,0.386
4852528,2,,9.52166,9.76342e-06,139.397,0.000786046,0.5221,1.145,2.433,0.1504,1498.0,26.98,64.28,2.732,0.7255,603.0,20.9,,,4611.0,95.0,4.62,0.04,0.699,0.039
6767227,1,,4.08194,3.64493e-05,132.117,0.00607915,0.1955,28.38,3.307,0.2013,24.64,3.263,8.505,0.6253,0.6694,1430.0,329.0,,,6532.0,201.0,4.27,0.26,1.247,0.571
10332789,2,,18.7407,2.07196e-05,145.617,0.00098461,0.8496,0.005313,8.416,0.05563,5294.0,31.54,182.4,8.248,0.04158,717.0,128.0,,,6122.0,194.0,4.47,0.26,0.996,0.35
11821140,2,,0.539991,1.02196e-05,131.691,0.00302,0.9058,0.51,1.714,3.878,13.2,1.481,14.37,1.362,0.5305,5080.0,900.0,,,8262.0,335.0,3.74,0.3,3.209,1.106
4670388,1,,1.43877,1.06148e-05,132.076,0.00131454,0.4993,2.249,3.008,0.3071,178.4,21.43,9.491,4.684,1.248,3620.0,627.0,,,7956.0,310.0,3.69,0.28,3.387,1.142
11657371,4,,1.19768,0.0,132.178,0.0,0.1,0.0,4.5,0.0,119.5,0.0,-1.0,1.912,0.0,2640.0,0.0,,,7328.0,313.0,4.17,0.41,1.725,1.284
7770471,2,,1.15785,3.81498e-07,131.835,0.000127166,0.7109,0.01303,4.099,0.008528,135600.0,862.8,534.0,59.64,0.9067,2240.0,670.0,,,6502.0,261.0,4.23,0.33,1.407,0.834
5788363,2,,2.512,5.71452e-05,132.038,0.0177555,1.0,0.03492,3.182,1.899,60.04,49.02,17.51,2.329,2.854,1820.0,558.0,,,6734.0,225.0,4.21,0.34,1.485,0.904
